,IS_TYPE,IS_NAME,COORDINATE,XZQHSZ_DM,ADDRESS,TAG,RATING,COMMENT_NUM,lat,lng
10297,cater,楚味占记(阿奎利亚店),"117.27284,31.962592",长丰县,双凤开发区金珠路阿奎利亚1号楼122号,美食;小吃快餐店,4.6,200.0,117.27284,31.962592
10298,cater,陶云酸菜鱼,"117.271681,31.969371",长丰县,双凤开发区合水路63号牛氏玻璃有限公司旁,美食;中餐厅,3.3,2.0,117.271681,31.969371
10299,cater,民丰土菜馆,"117.27316,31.966136",长丰县,合水路与金宁路交叉口向北50米,美食;中餐厅,3.2,1.0,117.27316,31.966136
10300,cater,聚香园土菜,"117.276295,31.963419",长丰县,安徽省合肥市长丰县金珠路中奥花园4栋102号中奥花园东门东行40米路南,美食;中餐厅,3.5,,117.276295,31.963419
10301,cater,美滋克汉堡·炸鸡,"117.271847,31.962268",长丰县,金珠路一期38号门面,美食;小吃快餐店,4.4,,117.271847,31.962268
10302,cater,吴山贡鹅外卖部,"117.275189,31.963106",长丰县,安徽省合肥市长丰县阜阳北路中奥花园(阿奎利亚东100米),美食;中餐厅,0.0,1.0,117.275189,31.963106
10303,cater,魏记爆香牛肉面,"117.272682,31.9622",长丰县,金珠路101号阿奎利亚美食一条街阜阳路入口向前200米,美食;小吃快餐店,4.0,3.0,117.272682,31.9622
10304,cater,聚香园土菜,"117.276295,31.963419",长丰县,安徽省合肥市长丰县金珠路中奥花园4栋102号中奥花园东门东行40米路南,美食;中餐厅,3.5,,117.276295,31.963419
10305,cater,庆宴楼酒店,"117.286889,31.980214",长丰县,安徽省合肥市长丰县凤霞路22号,酒店;快捷酒店,3.0,2.0,117.286889,31.980214
10306,cater,陶云酸菜鱼,"117.271681,31.969371",长丰县,双凤开发区合水路63号牛氏玻璃有限公司旁,美食;中餐厅,3.3,2.0,117.271681,31.969371
10307,cater,豪杰天下功夫煲仔(合肥阿奎利亚店),"117.273864,31.963059",长丰县,金珠路阿奎利亚南区一期15号门面,美食;小吃快餐店,4.1,6.0,117.273864,31.963059
10308,cater,聚香园土菜,"117.276295,31.963419",长丰县,安徽省合肥市长丰县金珠路中奥花园4栋102号中奥花园东门东行40米路南,美食;中餐厅,3.5,,117.276295,31.963419
10309,cater,乐渴,"117.269988,31.964433",长丰县,其他金宁路16号，但丁堡12栋102(安徽工商学院对面),美食;小吃快餐店,4.8,5.0,117.269988,31.964433
10310,cater,富康园酒楼(中谷店),"117.273686,31.962968",长丰县,安徽省合肥市长丰县恒泰阿奎利亚·1期1,美食;中餐厅,5.0,2.0,117.273686,31.962968
10311,cater,乐渴,"117.269988,31.964433",长丰县,其他金宁路16号，但丁堡12栋102(安徽工商学院对面),美食;小吃快餐店,4.8,5.0,117.269988,31.964433
10312,cater,美滋克汉堡·炸鸡,"117.271847,31.962268",长丰县,金珠路一期38号门面,美食;小吃快餐店,4.4,,117.271847,31.962268
10313,cater,富康园酒楼(中谷店),"117.273686,31.962968",长丰县,安徽省合肥市长丰县恒泰阿奎利亚·1期1,美食;中餐厅,5.0,2.0,117.273686,31.962968
10314,cater,沙县小吃,"117.284015,31.976021",长丰县,合肥市长丰县双凤经济开发区凤麟路38号,美食;小吃快餐店,4.5,2.0,117.284015,31.976021
10315,cater,双墩特色小肚火锅店(二店),"117.270853,31.974015",长丰县,金色里程商铺14幢S110,美食;中餐厅,,,117.270853,31.974015
10316,cater,庆宴楼酒店,"117.286889,31.980214",长丰县,安徽省合肥市长丰县凤霞路22号,酒店;快捷酒店,3.0,2.0,117.286889,31.980214
10317,cater,凤霞土菜馆,"117.286835,31.982964",长丰县,合肥近郊长丰县凤霞路凤霞社区世纪华联超市右侧活动房(近汽车工业学校，商务学校，凤霞社区),美食;中餐厅,3.9,10.0,117.286835,31.982964
